price,number,Streetname,streetType,city,province,neighbourhood,long,lat,SoccerField,PicnicFacility,ArtificialTurfSoccerField,TrailAccess,Washroom,Airport,Monument,Penitentiary,BallDiamond,Park,SplashPad,Arena,Village,EducationFacility,Playground,Museum,SkateboardPark,ParkingLot,,FireStation,EnergyDistribution,Washroom(M),BasketballCourt,FireTrainingCentre,RadioStation,Quarry-Active,TennisCourt,OutdoorRink,RecreationFacility,PrivateBallDiamond,PlaceofWorship,Hospital,ParkandRide,Queen'sUniversity,BoatRamp,Quarry-Abandoned,ChildcareFacility,EmploymentServices,PrivateRecreationFacility,Trailhead&Parking,RunningTrack,Town,ChangeRoom,NewsPaper,Gallery,TaxiStand,Parkette,BattingCage,GolfCourse,TrailAccess&Parking,Education,ProvincialGovernment,BMXTrack,Amusement/WaterPark,LongTermCare,Cemetery,DrinkFountain,HeritageSite,FutureSplashPad,ShoppingCentre,CommunityGarden,FerryDock,RMC,Track&Field,PickleballCourt,BeachVolleyballCourt,Queen'sUHistoricBuilding,MunicipalWastewaterTreatmentPlant,MunicipalGovernmentFacility,CellAntenna,HistoricSite,Off-LeashDogPark,GovernmentCentre,FACSFLA,SettlementServices,PostOffice,CourtHouse,FerryTerminal,Bench,TelevisionStation,Transmitter-Rogers,SwimmingPool,Washroom(W),RecreationCentre,Swingset,CommunicationTower,SolarFarm,Beach,FormerGrainElevevator,PlaceName,Municipal-UnmaintainedBoatRamp,Pier,Library,Theatre,Hotel/Motel,Fountain,PrimaryEOC,DrivingRange,ChildcareFacilty,PoliceStation,CulturalCentre,AthleticCentre,WaterPurificationPlant,Multi-UseCourt,Marina,Post-SecondaryEducation,CellTower,ChildcareFacility(CFB),ChildcareFacility(Private),ChildcarePrograms,MilitaryFamilyResourceCentre,CommunicationsTower,BusTransferStation,CRCAOffice,CanadianCoastGuard,SoccerField-Mini,HealthCentre,EmergencyResponseFacility,AmbulanceStation,GrantHouse,BusinessPark,Plaza,ReserveTrainingCentre,CurlingCentre,Quenn'sUHistoricBuilding,AquaticsCentre,CommunityCentre,Kingston&AreaRecyclingCo,SportsField,Church,TrainStation,SecondarySchool,BusStation,MarketSquare,AirportTerminal,SwingSet,Basketball,BasketbalCourt,QuarryActive,Motel,Memorial,WaterTower,CommunityService,WaterPark,Lock,CommunityServices,AmbulanceOffices,InfoCentre,CFB,WasteTransferStation,SocialServices,OutdoorAquaticsCentre,WPP,Queen'sUniversityWestCampus,IsabelBaderCentreforPerformingArts,POI
297900,302,ARROWHEAD,Place,KINGSTON,ON,Strathcona Park,-76.52617,44.2577915,4,3,0,3,0,0,1,0,1,15,0,0,0,8,7,2,0,0,4,0,2,0,0,1,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,90
197200,732,GROUSE,Crescent,KINGSTON,ON,Sutton Mills,-76.5812758,44.2489081,10,7,0,0,0,0,1,0,8,17,0,0,0,10,20,0,0,0,3,1,0,0,5,0,0,0,6,1,1,0,9,0,0,0,0,0,12,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
391300,181,Langfield,Street,KINGSTON,ON,Cataraqui North,-76.5518359,44.261327,1,1,0,4,0,0,0,0,6,10,1,0,0,2,10,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
252300,580,UNION W,Street,KINGSTON,ON,Portsmouth,-76.5168824,44.2222276,16,24,0,1,7,0,9,2,7,19,0,0,0,11,14,3,1,4,2,1,4,0,4,0,0,0,10,1,1,0,13,4,0,15,3,0,12,0,0,0,3,0,0,0,1,0,1,0,1,2,1,1,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,5,2,0,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,243
252500,197,Kirkpatrick,Street,KINGSTON,ON,Kingscourt / Novelis (Alcan),-76.5045377,44.2533301,10,5,0,2,5,0,2,0,13,14,1,1,0,9,23,0,0,2,14,1,5,0,2,1,5,0,1,1,0,0,14,0,0,0,0,0,4,0,0,0,2,0,1,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,6,5,0,1,7,1,2,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,193
314100,389,MAPLE RIDGE,Drive,KINGSTON,ON,Mile Square,-76.6293287,44.2291698,0,2,0,0,0,0,0,0,0,4,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
227800,1244,Carmil,Boulevard,KINGSTON,ON,Bayridge West,-76.6090882,44.2498913,14,29,0,0,2,0,5,0,15,16,0,0,0,8,22,0,0,0,2,0,0,0,6,0,0,0,6,1,0,0,3,0,0,0,3,0,7,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
330600,39,Charles,Street,Kingston,ON,Inner Harbour,-76.4849979,44.2404627,5,40,0,5,17,0,49,0,15,28,4,3,0,15,21,7,1,37,7,2,4,1,6,0,4,0,12,4,2,0,25,2,0,52,4,0,10,1,0,2,2,0,5,1,15,1,3,1,0,1,0,0,0,0,5,2,4,0,0,0,1,0,5,0,3,0,1,0,2,16,12,1,1,1,1,3,6,2,2,2,0,3,1,0,0,2,0,0,0,0,0,0,1,2,2,3,0,0,0,1,0,2,0,0,4,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,519
160800,29,CONNAUGHT,Street,KINGSTON,ON,Kingscourt / Novelis (Alcan),-76.504676,44.2423188,11,27,0,0,10,0,9,0,15,21,2,1,0,18,29,0,0,7,10,2,6,0,5,0,6,0,12,3,2,0,27,0,0,25,0,0,16,0,0,0,4,0,3,0,2,0,4,1,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,1,9,1,1,6,1,2,2,1,0,2,1,0,1,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,338
409100,804,BROTHLIN,Crescent,KINGSTON,ON,Gardiners / Meadowbrook,-76.5661214,44.2537568,5,3,0,0,0,0,1,0,4,13,1,0,0,3,12,0,0,0,8,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,8,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
298400,115,DALGLEISH,Avenue,KINGSTON,ON,Greenwood Park / St. Lawrence South,-76.4481784,44.2613606,17,2,1,20,2,0,1,0,2,17,0,0,0,4,8,0,1,0,2,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
213400,797,CLARK,Crescent,KINGSTON,ON,Mile Square,-76.6127848,44.2489461,11,28,0,0,2,0,5,0,12,16,0,0,0,6,16,0,0,0,2,0,0,0,4,0,0,0,0,1,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
340100,1480,HANOVER,Drive,KINGSTON,ON,Cataraqui Westbrook,-76.5812816,44.2745683,3,1,0,5,2,0,0,0,1,4,0,1,0,1,3,0,0,0,7,1,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
194400,1140,Bittersweet,Place,KINGSTON,ON,Cataraqui Westbrook,-76.5762001,44.2669481,5,2,0,7,2,0,1,0,1,8,0,1,0,2,5,0,0,0,9,1,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
366900,160,BELMONT,Avenue,KINGSTON,ON,Sydenham,-76.4859544,44.2311717,8,48,0,5,18,0,58,0,10,25,3,2,0,14,17,12,0,40,6,1,3,1,4,0,4,0,7,4,2,0,26,4,0,107,4,0,10,1,0,2,3,0,5,1,16,1,3,1,0,3,0,0,0,0,5,1,4,1,0,0,0,0,12,0,1,1,1,0,2,21,13,1,1,0,1,3,6,2,2,2,0,3,1,0,0,0,0,1,0,0,0,0,1,1,2,3,0,0,0,0,0,1,0,0,4,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,589
304400,1084,BAUDER,Crescent,KINGSTON,ON,Westwoods,-76.5887815,44.25787,17,20,0,0,1,0,1,0,12,18,0,0,0,11,26,0,0,0,2,1,0,0,4,0,0,0,6,2,1,0,6,0,0,0,0,0,13,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
301400,86,CONACHER,Drive,KINGSTON,ON,Rideau Heights,-76.4846081,44.2662167,9,9,0,2,2,0,1,0,5,9,0,0,0,4,17,0,1,2,9,0,2,0,5,0,0,0,3,1,0,0,5,0,1,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,109
354200,846,PEMBRIDGE,Crescent,KINGSTON,ON,Bayridge East,-76.5814554,44.2438764,13,27,0,0,3,0,1,0,12,19,0,0,0,8,25,0,0,0,1,1,0,0,6,0,0,0,12,1,1,0,8,0,0,0,0,0,11,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
366600,1009,AMBLESIDE,Crescent,KINGSTON,ON,Sutton Mills,-76.5810905,44.2567802,10,6,0,0,0,0,1,0,7,15,0,0,0,10,18,0,0,0,4,1,0,0,4,0,0,0,6,1,1,0,7,0,0,0,0,0,12,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
228000,216,CAMBERLEY,Crescent,KINGSTON,ON,Henderson,-76.5750929,44.2225673,9,23,0,0,4,0,1,0,10,13,0,1,0,6,16,0,0,0,3,1,0,0,4,0,0,0,6,1,0,0,5,0,1,0,0,0,7,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
217600,1128,BITTERSWEET,Place,KINGSTON,ON,Cataraqui Westbrook,-76.5760319,44.2664528,5,2,0,7,2,0,1,0,1,8,0,1,0,2,5,0,0,0,8,1,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
282200,13,SCOTT,Street,KINGSTON,ON,Sunnyside,-76.5067763,44.2366118,17,19,0,2,9,0,8,1,15,21,1,1,0,18,29,5,0,10,10,3,5,0,5,0,7,0,15,3,1,0,30,1,0,85,0,0,14,0,0,0,5,0,3,0,4,0,3,0,0,1,0,0,0,0,0,1,1,0,0,1,5,0,0,0,0,1,1,0,0,16,2,1,5,0,2,2,0,0,0,1,0,1,0,0,1,3,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,416
625500,240,ALWINGTON,Place,KINGSTON,ON,Alwington,-76.5095625,44.2205486,12,23,0,2,4,0,11,2,7,15,0,0,0,8,13,6,0,6,4,1,4,0,4,0,2,0,13,2,0,0,10,5,0,90,2,0,9,0,0,0,2,0,2,0,3,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,13,2,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,309
234100,13,WELLER,Avenue,KINGSTON,ON,Rideau Heights,-76.4811808,44.2628055,9,10,0,2,2,0,1,0,5,11,0,0,0,4,16,0,1,1,8,0,2,0,5,0,0,0,3,1,0,0,5,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107
265200,335,MEADOWCREST,Road,KINGSTON,ON,Henderson,-76.571703,44.2281641,9,23,0,0,4,0,1,0,10,10,0,1,0,7,15,0,0,0,3,1,0,0,4,0,0,0,6,1,0,0,6,0,1,0,0,0,9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
275900,804,LANCASTER,Drive,KINGSTON,ON,Westwoods,-76.5911013,44.2529838,18,24,0,0,1,0,1,0,13,22,0,0,0,10,31,0,0,0,3,1,0,0,5,0,0,0,6,2,1,0,7,0,0,0,1,0,13,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182
212100,748,CATARAQUI WOODS,Drive,KINGSTON,ON,Cataraqui Westbrook,-76.5759657,44.267532,5,2,0,8,2,0,1,0,1,8,0,1,0,1,5,0,0,0,10,1,0,0,0,0,0,1,0,1,1,0,2,0,1,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
200800,767,LITTLESTONE,Crescent,KINGSTON,ON,Gardiners / Meadowbrook,-76.5571563,44.2521043,1,1,0,0,0,0,1,1,4,10,1,0,0,4,12,0,0,0,9,0,0,0,2,0,0,0,0,0,1,0,4,0,1,0,0,0,5,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,1,2,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95
368300,933,LINCOLN,Drive,KINGSTON,ON,Bayridge East,-76.5855306,44.2403301,13,29,0,0,3,0,0,0,13,20,0,0,0,8,26,0,0,0,1,0,0,0,6,0,0,0,12,1,1,0,8,0,0,0,1,0,8,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
239900,345,BRIARWOOD,Drive,KINGSTON,ON,Auden Park,-76.5869032,44.2313796,11,26,0,0,3,1,0,0,12,17,0,0,0,5,21,0,0,0,8,0,0,0,4,0,0,0,11,1,0,0,5,0,0,0,1,0,4,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
277300,586,MACDONNELL,Street,KINGSTON,ON,Kingscourt / Novelis (Alcan),-76.5064013,44.2425664,16,20,0,0,9,0,5,0,14,19,1,1,0,19,30,2,0,5,11,2,4,0,5,0,6,0,13,3,1,0,26,0,0,16,0,0,16,0,0,0,5,0,3,0,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,1,6,0,1,6,1,2,2,0,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,310
286400,180,SHERMAN,Street,KINGSTON,ON,Henderson,-76.5811862,44.2208797,9,23,0,0,4,1,1,0,9,12,0,1,0,6,15,0,0,0,9,1,0,0,4,0,0,0,6,1,0,0,3,0,1,0,0,0,6,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128
528700,4008,BATH,Road,KINGSTON,ON,Bayridge West,-76.6066876,44.2422397,8,33,0,0,2,0,5,0,16,16,0,0,0,7,25,0,0,0,2,0,0,0,7,0,0,0,6,1,0,0,3,0,0,0,3,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
282200,19,FOLGER,Street,KINGSTON,ON,Marker's Acres,-76.4796981,44.2657725,9,10,0,1,2,0,1,0,5,10,0,0,0,4,16,0,1,2,8,0,2,0,5,0,0,0,3,1,0,0,5,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,104
428400,1265,ACADIA,Drive,KINGSTON,ON,Auden Park,-76.5953468,44.2364482,12,30,0,0,2,1,5,0,13,18,0,0,0,6,25,0,0,0,6,0,0,0,7,0,0,0,7,0,0,0,5,0,0,0,3,0,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
